Element,Item,Year,Production Unit,Production Value,Area Harvested Unit,Area Harvested Value,Year,Import Value Unit,Import Value,Import Quantity Unit,Import Quantity Value,Export Quantity Unit,Export Quantity Value,Export Value Unit ,Export value,Population,Temperature Unit,Temperature,Rainfall
Production,"Meat, turkey",2004,tonnes,227939,ha,121157.5124,2004,1000 US$,113237,tonnes,28617,tonnes,29640,1000 US$,56260,59987905,°C,9.44,
Production,"Meat, turkey",2005,tonnes,206031,ha,121157.5124,2005,1000 US$,96604,tonnes,25926,tonnes,38560,1000 US$,62902,60401206,°C,9.42,
Production,"Meat, turkey",2006,tonnes,183835,ha,121157.5124,2006,1000 US$,117481,tonnes,44797,tonnes,38268,1000 US$,44389,60846820,°C,9.7,
Production,"Meat, turkey",2007,tonnes,151339,ha,121157.5124,2007,1000 US$,139218,tonnes,26865,tonnes,31660,1000 US$,77360,61322463,°C,9.56,
Production,"Meat, turkey",2008,tonnes,135439,ha,121157.5124,2008,1000 US$,111453,tonnes,23160,tonnes,32862,1000 US$,67285,61806995,°C,9.02,
Production,"Meat, turkey",2009,tonnes,156744,ha,121157.5124,2009,1000 US$,93508,tonnes,23067,tonnes,47514,1000 US$,60302,62276270,°C,9.14,
Production,"Meat, turkey",2010,tonnes,162000,ha,121157.5124,2010,1000 US$,104442,tonnes,24095,tonnes,45516,1000 US$,59768,62766365,°C,7.94,
Production,"Meat, turkey",2011,tonnes,171000,ha,121157.5124,2011,1000 US$,139818,tonnes,26207,tonnes,64674,1000 US$,85076,63258810,°C,9.61,
Production,"Meat, turkey",2012,tonnes,196000,ha,121157.5124,2012,1000 US$,121222,tonnes,29289,tonnes,55935,1000 US$,95368,63700215,°C,8.74,
Production,"Meat, turkey",2013,tonnes,187000,ha,121157.5124,2013,1000 US$,130948,tonnes,28406,tonnes,47731,1000 US$,110111,64128273,°C,8.74,
Production,"Meat, turkey",2014,tonnes,172000,ha,121157.5124,2014,1000 US$,152770,tonnes,31832,tonnes,39430,1000 US$,80134,64602298,°C,9.88,
Production,"Meat, turkey",2015,tonnes,181000,ha,121157.5124,2015,1000 US$,143680,tonnes,32820,tonnes,34941,1000 US$,56574,65116219,°C,9.18,
Production,"Meat, turkey",2016,tonnes,166000,ha,121157.5124,2016,1000 US$,137886,tonnes,35399,tonnes,31686,1000 US$,40488,65611593,°C,9.29,
Production,"Meat, turkey",2017,tonnes,147000,ha,121157.5124,2017,1000 US$,155303,tonnes,41092,tonnes,34668,1000 US$,45948,66058859,°C,9.53,
Production,"Meat, turkey",2018,tonnes,157000,ha,121157.5124,2018,1000 US$,148027,tonnes,40985,tonnes,41443,1000 US$,39724,66460344,°C,9.45,
Production,"Meat, turkey",2019,tonnes,131000,ha,121157.5124,2019,1000 US$,142227,tonnes,33154,tonnes,45074,1000 US$,33677,66836327,°C,9.39,
Production,"Meat, turkey",2020,tonnes,143000,ha,121157.5124,2020,1000 US$,81964,tonnes,25316,tonnes,45752,1000 US$,23359,67215293,°C,9.62,
Production,"Milk, skimmed condensed",1970,tonnes,61000,ha,121157.5124,1970,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,55663250,°C,8.31,
Production,"Milk, skimmed condensed",1971,tonnes,60000,ha,121157.5124,1971,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,55896223,°C,8.73,
Production,"Milk, skimmed condensed",1972,tonnes,65400,ha,121157.5124,1972,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,56086065,°C,8.1,
Production,"Milk, skimmed condensed",1973,tonnes,61900,ha,121157.5124,1973,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,56194527,°C,8.43,
Production,"Milk, skimmed condensed",1974,tonnes,44600,ha,121157.5124,1974,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,56229974,°C,8.38,
Production,"Milk, skimmed condensed",1975,tonnes,43800,ha,121157.5124,1975,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,56225800,°C,8.77,
Production,"Milk, skimmed condensed",1976,tonnes,47200,ha,121157.5124,1976,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,56211968,°C,8.74,
Production,"Milk, skimmed condensed",1977,tonnes,43000,ha,121157.5124,1977,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,56193492,°C,8.27,
Production,"Milk, skimmed condensed",1978,tonnes,43000,ha,121157.5124,1978,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,56196504,°C,8.23,
Production,"Milk, skimmed condensed",1979,tonnes,46000,ha,121157.5124,1979,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,56246951,°C,7.59,
Production,"Milk, skimmed condensed",1980,tonnes,30000,ha,121157.5124,1980,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,56314216,°C,8.26,
Production,"Milk, skimmed condensed",1981,tonnes,37000,ha,121157.5124,1981,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,56333829,°C,8.1,
Production,"Milk, skimmed condensed",1982,tonnes,50000,ha,121157.5124,1982,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,56313641,°C,8.66,
Production,"Milk, skimmed condensed",1983,tonnes,35000,ha,121157.5124,1983,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,56332848,°C,8.83,
Production,"Milk, skimmed condensed",1984,tonnes,33000,ha,121157.5124,1984,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,56422072,°C,8.57,
Production,"Milk, skimmed condensed",1985,tonnes,92000,ha,121157.5124,1985,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,56550268,°C,7.78,
Production,"Milk, skimmed condensed",1986,tonnes,95000,ha,121157.5124,1986,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,56681396,°C,7.67,
Production,"Milk, skimmed condensed",1987,tonnes,121900,ha,121157.5124,1987,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,56802050,°C,7.99,
Production,"Milk, skimmed condensed",1988,tonnes,122000,ha,121157.5124,1988,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,56928327,°C,8.73,
Production,"Milk, skimmed condensed",1989,tonnes,150800,ha,121157.5124,1989,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,57076711,°C,9.23,
Production,"Milk, skimmed condensed",1990,tonnes,121275,ha,121157.5124,1990,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,57247586,°C,9.38,
Production,"Milk, skimmed condensed",1991,tonnes,145925,ha,121157.5124,1991,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,57424897,°C,8.54,
Production,"Milk, skimmed condensed",1992,tonnes,116000,ha,121157.5124,1992,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,57580402,°C,8.69,
Production,"Milk, skimmed condensed",1993,tonnes,100983,ha,121157.5124,1993,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,57718614,°C,8.33,
Production,"Milk, skimmed condensed",1994,tonnes,109111,ha,121157.5124,1994,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,57865745,°C,8.89,
Production,"Milk, skimmed condensed",1995,tonnes,90000,ha,121157.5124,1995,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,58019030,°C,9.17,
Production,"Milk, skimmed condensed",1996,tonnes,100000,ha,121157.5124,1996,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,58166950,°C,8.18,
Production,"Milk, skimmed condensed",1997,tonnes,100000,ha,121157.5124,1997,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,58316954,°C,9.41,
Production,"Milk, skimmed condensed",1998,tonnes,100000,ha,121157.5124,1998,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,58487141,°C,9.16,
Production,"Milk, skimmed condensed",1999,tonnes,100000,ha,121157.5124,1999,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,58682466,°C,9.37,
Production,"Milk, skimmed condensed",2000,tonnes,100000,ha,121157.5124,2000,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,58892514,°C,9.1,
Production,"Milk, skimmed condensed",2001,tonnes,100000,ha,121157.5124,2001,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,59119673,°C,8.8,
Production,"Milk, skimmed condensed",2002,tonnes,100000,ha,121157.5124,2002,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,59370479,°C,9.44,
Production,"Milk, skimmed condensed",2003,tonnes,100000,ha,121157.5124,2003,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,59647577,°C,9.47,
Production,"Milk, skimmed condensed",2004,tonnes,100000,ha,121157.5124,2004,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,59987905,°C,9.44,
Production,"Milk, skimmed condensed",2005,tonnes,100000,ha,121157.5124,2005,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,60401206,°C,9.42,
Production,"Milk, skimmed condensed",2006,tonnes,79000,ha,121157.5124,2006,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,60846820,°C,9.7,
Production,"Milk, skimmed condensed",2007,tonnes,76500,ha,121157.5124,2007,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,61322463,°C,9.56,
Production,"Milk, skimmed condensed",2008,tonnes,77000,ha,121157.5124,2008,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,61806995,°C,9.02,
Production,"Milk, skimmed condensed",2009,tonnes,74300,ha,121157.5124,2009,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,62276270,°C,9.14,
Production,"Milk, skimmed condensed",2010,tonnes,75500,ha,121157.5124,2010,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,62766365,°C,7.94,
Production,"Milk, skimmed condensed",2011,tonnes,78200,ha,121157.5124,2011,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,63258810,°C,9.61,
Production,"Milk, skimmed condensed",2012,tonnes,77300,ha,121157.5124,2012,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,63700215,°C,8.74,
Production,"Milk, skimmed condensed",2013,tonnes,77600,ha,121157.5124,2013,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,64128273,°C,8.74,
Production,"Milk, skimmed condensed",2014,tonnes,116385,ha,121157.5124,2014,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,64602298,°C,9.88,
Production,"Milk, skimmed condensed",2015,tonnes,131490,ha,121157.5124,2015,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,65116219,°C,9.18,
Production,"Milk, skimmed condensed",2016,tonnes,107915,ha,121157.5124,2016,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,65611593,°C,9.29,
Production,"Milk, skimmed condensed",2017,tonnes,132608,ha,121157.5124,2017,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,66058859,°C,9.53,
Production,"Milk, skimmed condensed",2018,tonnes,133973,ha,121157.5124,2018,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,66460344,°C,9.45,
Production,"Milk, skimmed condensed",2019,tonnes,931716.2923,ha,121157.5124,2019,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,66836327,°C,9.39,
Production,"Milk, skimmed condensed",2020,tonnes,118301,ha,121157.5124,2020,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,67215293,°C,9.62,
Production,"Milk, skimmed cow",1970,tonnes,2282670,ha,121157.5124,1970,1000 US$,130696.0138,tonnes,128543.908,tonnes,633,1000 US$,46044.75774,55663250,°C,8.31,
Production,"Milk, skimmed cow",1971,tonnes,2357100,ha,121157.5124,1971,1000 US$,130696.0138,tonnes,128543.908,tonnes,511,1000 US$,46044.75774,55896223,°C,8.73,
Production,"Milk, skimmed cow",1972,tonnes,2970360,ha,121157.5124,1972,1000 US$,130696.0138,tonnes,128543.908,tonnes,332,1000 US$,46044.75774,56086065,°C,8.1,
Production,"Milk, skimmed cow",1973,tonnes,3070170,ha,121157.5124,1973,1000 US$,66,tonnes,495,tonnes,508,1000 US$,1015,56194527,°C,8.43,
Production,"Milk, skimmed cow",1974,tonnes,2171160,ha,121157.5124,1974,1000 US$,155,tonnes,2764,tonnes,183,1000 US$,1488,56229974,°C,8.38,
Production,"Milk, skimmed cow",1975,tonnes,2025810,ha,121157.5124,1975,1000 US$,136,tonnes,2160,tonnes,320,1000 US$,2167,56225800,°C,8.77,
Production,"Milk, skimmed cow",1976,tonnes,2893410,ha,121157.5124,1976,1000 US$,133,tonnes,2606,tonnes,259,1000 US$,3230,56211968,°C,8.74,
Production,"Milk, skimmed cow",1977,tonnes,3818970,ha,121157.5124,1977,1000 US$,129,tonnes,2693,tonnes,2060,1000 US$,1812,56193492,°C,8.27,
Production,"Milk, skimmed cow",1978,tonnes,4288770,ha,121157.5124,1978,1000 US$,115,tonnes,2110,tonnes,1116,1000 US$,2125,56196504,°C,8.23,
Production,"Milk, skimmed cow",1979,tonnes,4223430,ha,121157.5124,1979,1000 US$,111,tonnes,1923,tonnes,3264,1000 US$,69,56246951,°C,7.59,
Production,"Milk, skimmed cow",1980,tonnes,4392630,ha,121157.5124,1980,1000 US$,9,tonnes,48,tonnes,1416,1000 US$,12,56314216,°C,8.26,
Production,"Milk, skimmed cow",1981,tonnes,4387230,ha,121157.5124,1981,1000 US$,130696.0138,tonnes,128543.908,tonnes,1023,1000 US$,101,56333829,°C,8.1,
Production,"Milk, skimmed cow",1982,tonnes,5190570,ha,121157.5124,1982,1000 US$,292,tonnes,3302,tonnes,527,1000 US$,175,56313641,°C,8.66,
Production,"Milk, skimmed cow",1983,tonnes,5719860,ha,121157.5124,1983,1000 US$,4,tonnes,56,tonnes,382,1000 US$,525,56332848,°C,8.83,
Production,"Milk, skimmed cow",1984,tonnes,4777830,ha,121157.5124,1984,1000 US$,98,tonnes,357,tonnes,62965.22937,1000 US$,264,56422072,°C,8.57,
Production,"Milk, skimmed cow",1985,tonnes,4559490,ha,121157.5124,1985,1000 US$,427,tonnes,1946,tonnes,62965.22937,1000 US$,581,56550268,°C,7.78,
Production,"Milk, skimmed cow",1986,tonnes,4804929,ha,121157.5124,1986,1000 US$,949,tonnes,3292,tonnes,62965.22937,1000 US$,123,56681396,°C,7.67,
Production,"Milk, skimmed cow",1987,tonnes,3897716,ha,121157.5124,1987,1000 US$,1793,tonnes,5187,tonnes,17757,1000 US$,277,56802050,°C,7.99,
Production,"Milk, skimmed cow",1988,tonnes,3251566,ha,121157.5124,1988,1000 US$,3603,tonnes,9914,tonnes,25750,1000 US$,1480,56928327,°C,8.73,
Production,"Milk, skimmed cow",1989,tonnes,3030597,ha,121157.5124,1989,1000 US$,5443,tonnes,15612,tonnes,32146,1000 US$,1326,57076711,°C,9.23,
Production,"Milk, skimmed cow",1990,tonnes,3236980,ha,121157.5124,1990,1000 US$,8352,tonnes,18987,tonnes,51554,1000 US$,2311,57247586,°C,9.38,
Production,"Milk, skimmed cow",1991,tonnes,2773890,ha,121157.5124,1991,1000 US$,14962,tonnes,42029,tonnes,23177,1000 US$,766,57424897,°C,8.54,
Production,"Milk, skimmed cow",1992,tonnes,3083152,ha,121157.5124,1992,1000 US$,29790,tonnes,68196,tonnes,23138,1000 US$,1155,57580402,°C,8.69,
Production,"Milk, skimmed cow",1993,tonnes,3668221,ha,121157.5124,1993,1000 US$,25075,tonnes,50913,tonnes,665,1000 US$,702,57718614,°C,8.33,
Production,"Milk, skimmed cow",1994,tonnes,3825450,ha,121157.5124,1994,1000 US$,28887,tonnes,69477,tonnes,20,1000 US$,1721,57865745,°C,8.89,
Production,"Milk, skimmed cow",1995,tonnes,3042900,ha,121157.5124,1995,1000 US$,34934,tonnes,81243,tonnes,156,1000 US$,1288,58019030,°C,9.17,
Production,"Milk, skimmed cow",1996,tonnes,2904300,ha,121157.5124,1996,1000 US$,29407,tonnes,67915,tonnes,713,1000 US$,1287,58166950,°C,8.18,
Production,"Milk, skimmed cow",1997,tonnes,3455100,ha,121157.5124,1997,1000 US$,43948,tonnes,87832,tonnes,4903,1000 US$,3758,58316954,°C,9.41,
Production,"Milk, skimmed cow",1998,tonnes,3574800,ha,121157.5124,1998,1000 US$,44348,tonnes,113633,tonnes,1912,1000 US$,2074,58487141,°C,9.16,
Production,"Milk, skimmed cow",1999,tonnes,3624300,ha,121157.5124,1999,1000 US$,22235,tonnes,54052,tonnes,6497,1000 US$,883,58682466,°C,9.37,
Production,"Milk, skimmed cow",2000,tonnes,3313800,ha,121157.5124,2000,1000 US$,7573,tonnes,17177,tonnes,371,1000 US$,1368,58892514,°C,9.1,
Production,"Milk, skimmed cow",2001,tonnes,3083400,ha,121157.5124,2001,1000 US$,7672,tonnes,12604,tonnes,1331,1000 US$,1112,59119673,°C,8.8,
Production,"Milk, skimmed cow",2002,tonnes,3449700,ha,121157.5124,2002,1000 US$,7263,tonnes,11636,tonnes,3385,1000 US$,1543,59370479,°C,9.44,
Production,"Milk, skimmed cow",2003,tonnes,3521700,ha,121157.5124,2003,1000 US$,8369,tonnes,12178,tonnes,5724,1000 US$,1305,59647577,°C,9.47,
Production,"Milk, skimmed cow",2004,tonnes,3047850,ha,121157.5124,2004,1000 US$,10366,tonnes,26607,tonnes,11957,1000 US$,2039,59987905,°C,9.44,
Production,"Milk, skimmed cow",2005,tonnes,3168900,ha,121157.5124,2005,1000 US$,11903,tonnes,19567,tonnes,2339,1000 US$,3880,60401206,°C,9.42,
Production,"Milk, skimmed cow",2006,tonnes,2869110,ha,121157.5124,2006,1000 US$,19867,tonnes,30947,tonnes,4208,1000 US$,5416,60846820,°C,9.7,
Production,"Milk, skimmed cow",2007,tonnes,2725740,ha,121157.5124,2007,1000 US$,18235,tonnes,28227,tonnes,2450,1000 US$,4741,61322463,°C,9.56,
Production,"Milk, skimmed cow",2008,tonnes,2544300,ha,121157.5124,2008,1000 US$,18117,tonnes,27807,tonnes,5524,1000 US$,8217,61806995,°C,9.02,
Production,"Milk, skimmed cow",2009,tonnes,2683800,ha,121157.5124,2009,1000 US$,19552,tonnes,34011,tonnes,2100,1000 US$,8241,62276270,°C,9.14,
Production,"Milk, skimmed cow",2010,tonnes,2725200,ha,121157.5124,2010,1000 US$,23144,tonnes,38606,tonnes,1097,1000 US$,8404,62766365,°C,7.94,
Production,"Milk, skimmed cow",2011,tonnes,2924100,ha,121157.5124,2011,1000 US$,23420,tonnes,36620,tonnes,3489,1000 US$,7072,63258810,°C,9.61,
Production,"Milk, skimmed cow",2012,tonnes,3439800,ha,121157.5124,2012,1000 US$,28232,tonnes,46686,tonnes,4555,1000 US$,4481,63700215,°C,8.74,
Production,"Milk, skimmed cow",2013,tonnes,3259800,ha,121157.5124,2013,1000 US$,24945,tonnes,41070,tonnes,1463,1000 US$,5993,64128273,°C,8.74,
Production,"Milk, skimmed cow",2014,tonnes,3276588,ha,121157.5124,2014,1000 US$,21843,tonnes,31802,tonnes,1880,1000 US$,15479,64602298,°C,9.88,
Production,"Milk, skimmed cow",2015,tonnes,3356923,ha,121157.5124,2015,1000 US$,15705,tonnes,24837,tonnes,1476,1000 US$,12368,65116219,°C,9.18,
Production,"Milk, skimmed cow",2016,tonnes,3122990,ha,121157.5124,2016,1000 US$,17467,tonnes,34071,tonnes,4135,1000 US$,14648,65611593,°C,9.29,
Production,"Milk, skimmed cow",2017,tonnes,3325607,ha,121157.5124,2017,1000 US$,25322,tonnes,55312,tonnes,3035,1000 US$,15168,66058859,°C,9.53,
Production,"Milk, skimmed cow",2018,tonnes,3133479,ha,121157.5124,2018,1000 US$,31009,tonnes,89462,tonnes,4155,1000 US$,16010,66460344,°C,9.45,
Production,"Milk, skimmed cow",2019,tonnes,3169220,ha,121157.5124,2019,1000 US$,16461,tonnes,27871,tonnes,9407,1000 US$,21320,66836327,°C,9.39,
Production,"Milk, skimmed cow",2020,tonnes,931716.2923,ha,121157.5124,2020,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,67215293,°C,9.62,
Production,"Milk, skimmed dried",1970,tonnes,94000,ha,121157.5124,1970,1000 US$,6404,tonnes,29676,tonnes,5835,1000 US$,6451,55663250,°C,8.31,
Production,"Milk, skimmed dried",1971,tonnes,109000,ha,121157.5124,1971,1000 US$,7453,tonnes,18676,tonnes,14787,1000 US$,14680,55896223,°C,8.73,
Production,"Milk, skimmed dried",1972,tonnes,169000,ha,121157.5124,1972,1000 US$,7413,tonnes,12880,tonnes,15429,1000 US$,25553,56086065,°C,8.1,
Production,"Milk, skimmed dried",1973,tonnes,155500,ha,121157.5124,1973,1000 US$,11071,tonnes,15806,tonnes,17926,1000 US$,61814,56194527,°C,8.43,
Production,"Milk, skimmed dried",1974,tonnes,104900,ha,121157.5124,1974,1000 US$,8863,tonnes,10802,tonnes,12575,1000 US$,38125,56229974,°C,8.38,
Production,"Milk, skimmed dried",1975,tonnes,104886,ha,121157.5124,1975,1000 US$,58316,tonnes,55852,tonnes,4697,1000 US$,56337,56225800,°C,8.77,
Production,"Milk, skimmed dried",1976,tonnes,170394,ha,121157.5124,1976,1000 US$,20406,tonnes,21525,tonnes,6903,1000 US$,105152,56211968,°C,8.74,
Production,"Milk, skimmed dried",1977,tonnes,246408,ha,121157.5124,1977,1000 US$,8002,tonnes,13813,tonnes,15290,1000 US$,51161,56193492,°C,8.27,
Production,"Milk, skimmed dried",1978,tonnes,272000,ha,121157.5124,1978,1000 US$,15946,tonnes,17660,tonnes,12858,1000 US$,117564,56196504,°C,8.23,
Production,"Milk, skimmed dried",1979,tonnes,233000,ha,121157.5124,1979,1000 US$,15136,tonnes,21362,tonnes,17001,1000 US$,126414,56246951,°C,7.59,
Production,"Milk, skimmed dried",1980,tonnes,237000,ha,121157.5124,1980,1000 US$,9979,tonnes,5703,tonnes,15426,1000 US$,183195,56314216,°C,8.26,
Production,"Milk, skimmed dried",1981,tonnes,251000,ha,121157.5124,1981,1000 US$,18597,tonnes,8789,tonnes,11251,1000 US$,167314,56333829,°C,8.1,
Production,"Milk, skimmed dried",1982,tonnes,296000,ha,121157.5124,1982,1000 US$,10933,tonnes,8392,tonnes,29259,1000 US$,174167,56313641,°C,8.66,
Production,"Milk, skimmed dried",1983,tonnes,302000,ha,121157.5124,1983,1000 US$,20926,tonnes,15243,tonnes,16559,1000 US$,130883,56332848,°C,8.83,
Production,"Milk, skimmed dried",1984,tonnes,223000,ha,121157.5124,1984,1000 US$,22435,tonnes,18054,tonnes,21341,1000 US$,113997,56422072,°C,8.57,
Production,"Milk, skimmed dried",1985,tonnes,241000,ha,121157.5124,1985,1000 US$,16481,tonnes,13538,tonnes,31146,1000 US$,132980,56550268,°C,7.78,
Production,"Milk, skimmed dried",1986,tonnes,267700,ha,121157.5124,1986,1000 US$,14893,tonnes,8974,tonnes,43349,1000 US$,219775,56681396,°C,7.67,
Production,"Milk, skimmed dried",1987,tonnes,193800,ha,121157.5124,1987,1000 US$,14387,tonnes,7858,tonnes,113604,1000 US$,158857,56802050,°C,7.99,
